#timestamp package-00 dram0 
17795.200112966 4375477 822987 
17795.300103513 4342457 832978 
17795.400107148 4401966 831846 
17795.500112740 4329884 824869 
17795.600113721 4419423 831570 
17795.700113765 4349964 830790 
17795.800104143 4387928 821886 
17795.900108689 4401600 829275 
17796.000105499 4434865 829030 
17796.100102288 4371387 825910 
17796.200111074 4357777 827607 
17796.300104376 4421864 831616 
17796.400113886 4386646 821840 
17796.500102757 4334523 832442 
17796.600111730 4434559 830836 
17796.700016780 4955615 848186 
17796.800113794 4892321 840735 
17796.900105927 4383717 832060 
17797.000109621 4373707 824012 
17797.100103126 4403370 829781 
17797.200103368 4423573 834400 
17797.300113049 4384510 825512 
17797.400111476 4424854 831019 
17797.500110230 4413563 832611 
17797.600113189 4378407 820906 
17797.700112702 4423146 831754 
17797.800103072 4406116 833682 
17797.900110445 4380238 824547 
17798.000105070 4397328 831708 
17798.100114237 4391041 820601 
17798.200073283 4410633 831386 
17798.300110437 4377674 830668 
17798.400109461 4331166 822604 
17798.500114216 4426685 831357 
17798.600108806 4298451 833008 
17798.700108064 4379506 824349 
17798.800112413 4397999 833238 
17798.900103277 4440174 833177 
17799.000112857 4366016 820967 
17799.100103565 4423756 830239 
17799.200108810 4374684 830377 
17799.300102340 4269215 826934 
17799.400112586 4308949 833529 
17799.500112345 4424061 830377 
17799.600104445 4340626 823523 
17799.700110544 4431019 832381 
17799.800105650 4374806 831478 
17799.900110117 4236378 822528 
17800.000104579 4431141 828021 
17800.100110268 4412220 825970 
17800.200103127 4360035 821718 
17800.300110121 4461842 828433 
17800.400111937 4359547 826460 
17800.500112571 4371754 821060 
17800.600112733 4387806 826429 
17800.700109535 4425098 826736 
17800.800103230 4372670 823354 
17800.900102694 4436451 826751 
17801.000111746 4405018 831830 
17801.100110773 4360890 825955 
17801.200109526 4389698 835625 
17801.300103328 4429798 833238 
17801.400102423 4357411 824471 
17801.500111289 4382862 837277 
17801.600108212 4384266 832718 
17801.700110472 4362050 822237 
17801.800105702 4456653 832320 
17801.900104917 4390675 834095 
17802.000102421 4372486 821549 
17802.100104600 4413441 834783 
17802.200111396 4441578 837599 
17802.300114581 4383107 823155 
17802.400106962 4416859 833345 
17802.500110414 4433399 833177 
17802.600114575 4345448 824594 
17802.700112922 4422169 831738 
17802.800104653 4428882 829505 
17802.900109041 4235646 826598 
17803.000112247 4429615 833498 
17803.100113057 4251149 825756 
17803.200112838 4431202 830698 
17803.300117722 4324330 835549 
17803.400113135 4373036 825083 
17803.500114063 4419300 832718 
17803.600110652 4426624 834339 
17803.700109574 4386647 833544 
17803.800103763 4387867 827592 
17803.900105304 4411488 832703 
17804.000110870 4429798 833070 
17804.100111531 4355518 822849 
17804.200101233 4385182 834217 
17804.300104470 4425587 833942 
17804.400113117 4372852 825374 
17804.500108295 4419789 833681 
17804.600111255 4425221 830316 
17804.700102832 4351612 820860 
17804.800113175 4410389 829046 
17804.900102248 4331349 825802 
17805.000109125 4400257 820157 
17805.100123904 4329762 831218 
17805.200114411 4365650 820830 
17805.300117397 4316335 828725 
17805.400111549 4424244 826934 
17805.500111397 4298206 816729 
17805.600112485 4420338 828021 
17805.700114060 4347279 829336 
17805.800109343 4424366 828710 
17805.900109037 4265065 819253 
17806.000104390 4434986 828251 
17806.100104254 4363759 820967 
17806.200104555 4412769 829719 
17806.300111287 4398121 830209 
17806.400110037 4371693 819728 
17806.500103965 4403431 828678 
17806.600112147 4441761 827654 
17806.700103245 4347462 817754 
17806.800117559 4437611 829046 
17806.900103967 4360707 820646 
17807.000108302 4390735 826476 
17807.100102474 4322743 827883 
17807.200108234 4422718 828984 
17807.300113318 4366322 819728 
17807.400111735 4431935 824533 
17807.500102907 4400684 826322 
17807.600109353 4347645 819177 
17807.700115214 4388539 828679 
17807.800118369 4416004 826521 
17807.900102957 4393544 817816 
17808.000107980 4380115 826154 
17808.100108874 4372853 825986 
17808.200108403 4375599 820600 
17808.300103910 4432484 829030 
17808.400113303 4384510 818688 
17808.500116401 4411122 828419 
17808.600113381 4365040 828632 
17808.700108973 4423756 829949 
17808.800110252 4379017 821013 
17808.900102909 4434253 826277 
17809.000111932 4384144 821151 
17809.100109697 4422108 826567 
17809.200112516 4409352 828342 
17809.300113264 4376942 819804 
17809.400105768 4392506 827899 
17809.500111639 4426624 827485 
17809.600112902 4266835 821610 
17809.700108467 4414295 830101 
17809.800122182 4395314 832167 
17809.900105833 4399646 822482 
17810.000109696 4387135 831892 
17810.100109222 4437428 830453 
17810.200111823 4267811 822697 
17810.300102920 4410878 830101 
17810.400109409 4398792 827853 
17810.500109007 4315846 823155 
17810.600117124 4338124 830331 
17810.700113317 4422962 831111 
17810.800108334 4343434 820600 
17810.900104138 4442554 828756 
17811.000111142 4391529 830744 
17811.100115805 4386159 817800 
17811.200102393 4363209 828067 
17811.300102158 4427051 829581 
17811.400104421 4382008 820294 
